Anio,Semana,Producto,Finca,Bloque,Variedad,Bloque&Varid,Estimado_modelo,Produccion,%dif,Ajuste,error_relativo,area_subestimacion,area_sobreestimacion,area_neta,Semana&Bloque&Varid
2026,33,SPRAY,ASTROFLORES,21,SNOW BUBBLES,33021SNOW BUBBLES,2628,2699.0,0.026306039273805114,,0.026306039273805114,28.529699968904243,-74.88966743344372,-46.35996746453948,33&021&SNOW BUBBLES
2026,33,SPRAY,ASTROFLORES,22,FRUITY BUBBLES,33022FRUITY BUBBLES,6182,5413.0,-0.14206539811564753,,-0.14206539811564753,28.529699968904243,-74.88966743344372,-46.35996746453948,33&022&FRUITY BUBBLES
2026,33,SPRAY,ASTROFLORES,22,GOOD PEACH,33022GOOD PEACH,2058,1855.0,-0.10943396226415095,,-0.10943396226415095,28.529699968904243,-74.88966743344372,-46.35996746453948,33&022&GOOD PEACH
2026,33,SPRAY,ASTROFLORES,22,MIRABEL,33022MIRABEL,1598,1470.0,-0.08707482993197278,,-0.08707482993197278,28.529699968904243,-74.88966743344372,-46.35996746453948,33&022&MIRABEL
2026,33,SPRAY,ASTROFLORES,26,PURPLE BUBBLY,33026PURPLE BUBBLY,375,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,33&026&PURPLE BUBBLY
2026,33,SPRAY,ASTROFLORES,30,MIRABEL,33030MIRABEL,6140,4576.0,-0.34178321678321677,,-0.34178321678321677,28.529699968904243,-74.88966743344372,-46.35996746453948,33&030&MIRABEL
2026,33,SPRAY,ASTROFLORES,30,SOMERSET,33030SOMERSET,2358,2509.0,0.06018333997608609,,0.06018333997608609,28.529699968904243,-74.88966743344372,-46.35996746453948,33&030&SOMERSET
2026,33,SPRAY,ASTROFLORES,31,82989,3303182989,2465,1110.0,-1.2207207207207207,,-1.2207207207207207,28.529699968904243,-74.88966743344372,-46.35996746453948,33&031&82989
2026,33,SPRAY,ASTROFLORES,31,RUBICON,33031RUBICON,2465,2041.0,-0.20774130328270457,,-0.20774130328270457,28.529699968904243,-74.88966743344372,-46.35996746453948,33&031&RUBICON
2026,33,SPRAY,ASTROFLORES,31,SOMERSET,33031SOMERSET,1571,1576.0,0.0031725888324873096,,0.0031725888324873096,28.529699968904243,-74.88966743344372,-46.35996746453948,33&031&SOMERSET
2026,33,SPRAY,ASTROFLORES,31,VELVET BLOSSOMS,33031VELVET BLOSSOMS,553,577.0,0.0415944540727903,,0.0415944540727903,28.529699968904243,-74.88966743344372,-46.35996746453948,33&031&VELVET BLOSSOMS
2026,33,SPRAY,ASTROFLORES,32,ELBA,33032ELBA,3411,2981.0,-0.1442468970144247,,-0.1442468970144247,28.529699968904243,-74.88966743344372,-46.35996746453948,33&032&ELBA
2026,33,SPRAY,ASTROFLORES,32,MIRABEL,33032MIRABEL,1938,1637.0,-0.18387293830177154,,-0.18387293830177154,28.529699968904243,-74.88966743344372,-46.35996746453948,33&032&MIRABEL
2026,33,SPRAY,ASTROFLORES,33,CREAMY FOLIES,33033CREAMY FOLIES,1514,1152.0,-0.3142361111111111,,-0.3142361111111111,28.529699968904243,-74.88966743344372,-46.35996746453948,33&033&CREAMY FOLIES
2026,33,SPRAY,ASTROFLORES,33,HOT BUBBLES,33033HOT BUBBLES,3433,2707.0,-0.26819357222016993,,-0.26819357222016993,28.529699968904243,-74.88966743344372,-46.35996746453948,33&033&HOT BUBBLES
2026,33,STANDARD,ASTROFLORES,1,BELIEVE IN PINK,33001BELIEVE IN PINK,1156,1250.0,0.0752,,0.0752,28.529699968904243,-74.88966743344372,-46.35996746453948,33&001&BELIEVE IN PINK
2026,33,STANDARD,ASTROFLORES,1,EXPLORER,33001EXPLORER,2578,3249.0,0.20652508464142813,,0.20652508464142813,28.529699968904243,-74.88966743344372,-46.35996746453948,33&001&EXPLORER
2026,33,STANDARD,ASTROFLORES,1,GRACE KELLY,33001GRACE KELLY,1664,1220.0,-0.3639344262295082,,-0.3639344262295082,28.529699968904243,-74.88966743344372,-46.35996746453948,33&001&GRACE KELLY
2026,33,STANDARD,ASTROFLORES,1,IDOLE,33001IDOLE,1021,786.0,-0.2989821882951654,,-0.2989821882951654,28.529699968904243,-74.88966743344372,-46.35996746453948,33&001&IDOLE
2026,33,STANDARD,ASTROFLORES,1,LIGHT HOUSE,33001LIGHT HOUSE,1188,1173.0,-0.01278772378516624,,-0.01278772378516624,28.529699968904243,-74.88966743344372,-46.35996746453948,33&001&LIGHT HOUSE
2026,33,STANDARD,ASTROFLORES,1,LUMIA,33001LUMIA,1627,1310.0,-0.24198473282442748,,-0.24198473282442748,28.529699968904243,-74.88966743344372,-46.35996746453948,33&001&LUMIA
2026,33,STANDARD,ASTROFLORES,1,MOMENTUM,33001MOMENTUM,2769,3416.0,0.18940281030444964,,0.18940281030444964,28.529699968904243,-74.88966743344372,-46.35996746453948,33&001&MOMENTUM
2026,33,STANDARD,ASTROFLORES,2,SUMMER ROMANCE,33002SUMMER ROMANCE,1611,1943.0,0.17086978898610397,,0.17086978898610397,28.529699968904243,-74.88966743344372,-46.35996746453948,33&002&SUMMER ROMANCE
2026,33,STANDARD,ASTROFLORES,2,SWEETNESS,33002SWEETNESS,6588,6126.0,-0.07541625857002938,,-0.07541625857002938,28.529699968904243,-74.88966743344372,-46.35996746453948,33&002&SWEETNESS
2026,33,STANDARD,ASTROFLORES,3,CABARET,33003CABARET,4705,4597.0,-0.023493582771372635,,-0.023493582771372635,28.529699968904243,-74.88966743344372,-46.35996746453948,33&003&CABARET
2026,33,STANDARD,ASTROFLORES,3,DEEP PURPLE,33003DEEP PURPLE,6306,6337.0,0.004891904686760297,,0.004891904686760297,28.529699968904243,-74.88966743344372,-46.35996746453948,33&003&DEEP PURPLE
2026,33,STANDARD,ASTROFLORES,3,EXPLORER,33003EXPLORER,1769,1810.0,0.022651933701657457,,0.022651933701657457,28.529699968904243,-74.88966743344372,-46.35996746453948,33&003&EXPLORER
2026,33,STANDARD,ASTROFLORES,3,JOCKER,33003JOCKER,682,720.0,0.05277777777777778,,0.05277777777777778,28.529699968904243,-74.88966743344372,-46.35996746453948,33&003&JOCKER
2026,33,STANDARD,ASTROFLORES,3,QUICKSAND,33003QUICKSAND,1247,1221.0,-0.021294021294021293,,-0.021294021294021293,28.529699968904243,-74.88966743344372,-46.35996746453948,33&003&QUICKSAND
2026,33,STANDARD,ASTROFLORES,4,COTOPAXI,33004COTOPAXI,1062,808.0,-0.31435643564356436,,-0.31435643564356436,28.529699968904243,-74.88966743344372,-46.35996746453948,33&004&COTOPAXI
2026,33,STANDARD,ASTROFLORES,4,DEEP PURPLE,33004DEEP PURPLE,6934,8441.0,0.1785333491292501,,0.1785333491292501,28.529699968904243,-74.88966743344372,-46.35996746453948,33&004&DEEP PURPLE
2026,33,STANDARD,ASTROFLORES,4,HOT EXPLORER,33004HOT EXPLORER,2399,2209.0,-0.08601177003168854,,-0.08601177003168854,28.529699968904243,-74.88966743344372,-46.35996746453948,33&004&HOT EXPLORER
2026,33,STANDARD,ASTROFLORES,4,HOT MERENGUE,33004HOT MERENGUE,1592,1896.0,0.16033755274261605,,0.16033755274261605,28.529699968904243,-74.88966743344372,-46.35996746453948,33&004&HOT MERENGUE
2026,33,STANDARD,ASTROFLORES,4,SWEETNESS,33004SWEETNESS,747,504.0,-0.48214285714285715,,-0.48214285714285715,28.529699968904243,-74.88966743344372,-46.35996746453948,33&004&SWEETNESS
2026,33,STANDARD,ASTROFLORES,5,EXPLORER,33005EXPLORER,977,709.0,-0.37799717912552894,,-0.37799717912552894,28.529699968904243,-74.88966743344372,-46.35996746453948,33&005&EXPLORER
2026,33,STANDARD,ASTROFLORES,5,GOLDFINCH,33005GOLDFINCH,745,674.0,-0.10534124629080119,,-0.10534124629080119,28.529699968904243,-74.88966743344372,-46.35996746453948,33&005&GOLDFINCH
2026,33,STANDARD,ASTROFLORES,5,JOCKER,33005JOCKER,1710,1898.0,0.09905163329820864,,0.09905163329820864,28.529699968904243,-74.88966743344372,-46.35996746453948,33&005&JOCKER
2026,33,STANDARD,ASTROFLORES,5,VENDELA,33005VENDELA,2374,1903.0,-0.24750394114555965,,-0.24750394114555965,28.529699968904243,-74.88966743344372,-46.35996746453948,33&005&VENDELA
2026,33,STANDARD,ASTROFLORES,6,ATOMIC,33006ATOMIC,799,695.0,-0.14964028776978416,,-0.14964028776978416,28.529699968904243,-74.88966743344372,-46.35996746453948,33&006&ATOMIC
2026,33,STANDARD,ASTROFLORES,6,EXPLORER,33006EXPLORER,4543,4542.0,-0.00022016732716864817,,-0.00022016732716864817,28.529699968904243,-74.88966743344372,-46.35996746453948,33&006&EXPLORER
2026,33,STANDARD,ASTROFLORES,6,MONDIAL,33006MONDIAL,4571,4456.0,-0.025807899461400358,,-0.025807899461400358,28.529699968904243,-74.88966743344372,-46.35996746453948,33&006&MONDIAL
2026,33,STANDARD,ASTROFLORES,7,COTOPAXI,33007COTOPAXI,6381,5295.0,-0.20509915014164307,,-0.20509915014164307,28.529699968904243,-74.88966743344372,-46.35996746453948,33&007&COTOPAXI
2026,33,STANDARD,ASTROFLORES,7,REDIANT,33007REDIANT,1176,1406.0,0.16358463726884778,,0.16358463726884778,28.529699968904243,-74.88966743344372,-46.35996746453948,33&007&REDIANT
2026,33,STANDARD,ASTROFLORES,7,SUMMER ROMANCE,33007SUMMER ROMANCE,225,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,33&007&SUMMER ROMANCE
2026,33,STANDARD,ASTROFLORES,7,VENDELA,33007VENDELA,15644,14862.0,-0.052617413537881845,,-0.052617413537881845,28.529699968904243,-74.88966743344372,-46.35996746453948,33&007&VENDELA
2026,33,STANDARD,ASTROFLORES,8,DEEP PURPLE,33008DEEP PURPLE,2196,3167.0,0.3065993053362804,,0.3065993053362804,28.529699968904243,-74.88966743344372,-46.35996746453948,33&008&DEEP PURPLE
2026,33,STANDARD,ASTROFLORES,8,FREEDOM,33008FREEDOM,2923,3040.0,0.03848684210526316,,0.03848684210526316,28.529699968904243,-74.88966743344372,-46.35996746453948,33&008&FREEDOM
2026,33,STANDARD,ASTROFLORES,8,JOCKER,33008JOCKER,3774,3421.0,-0.10318620286465946,,-0.10318620286465946,28.529699968904243,-74.88966743344372,-46.35996746453948,33&008&JOCKER
2026,33,STANDARD,ASTROFLORES,10,COOLDOWN,33010COOLDOWN,3189,2045.0,-0.5594132029339853,,-0.5594132029339853,28.529699968904243,-74.88966743344372,-46.35996746453948,33&010&COOLDOWN
2026,33,STANDARD,ASTROFLORES,10,VIOLET HILL,33010VIOLET HILL,2829,3421.0,0.17304881613563286,,0.17304881613563286,28.529699968904243,-74.88966743344372,-46.35996746453948,33&010&VIOLET HILL
2026,33,STANDARD,ASTROFLORES,11,BRIGHTON,33011BRIGHTON,3970,3483.0,-0.13982199253517083,,-0.13982199253517083,28.529699968904243,-74.88966743344372,-46.35996746453948,33&011&BRIGHTON
2026,33,STANDARD,ASTROFLORES,11,CANDLELIGHT,33011CANDLELIGHT,4943,3551.0,-0.39200225288651086,,-0.39200225288651086,28.529699968904243,-74.88966743344372,-46.35996746453948,33&011&CANDLELIGHT
2026,33,STANDARD,ASTROFLORES,11,CAYENNE,33011CAYENNE,897,1109.0,0.19116321009918846,,0.19116321009918846,28.529699968904243,-74.88966743344372,-46.35996746453948,33&011&CAYENNE
2026,33,STANDARD,ASTROFLORES,11,LUMIA,33011LUMIA,1412,1356.0,-0.04129793510324484,,-0.04129793510324484,28.529699968904243,-74.88966743344372,-46.35996746453948,33&011&LUMIA
2026,33,STANDARD,ASTROFLORES,11,STARDUST,33011STARDUST,1972,2410.0,0.1817427385892116,,0.1817427385892116,28.529699968904243,-74.88966743344372,-46.35996746453948,33&011&STARDUST
2026,33,STANDARD,ASTROFLORES,12,DEEP PURPLE,33012DEEP PURPLE,9913,11254.0,0.1191576328416563,,0.1191576328416563,28.529699968904243,-74.88966743344372,-46.35996746453948,33&012&DEEP PURPLE
2026,33,STANDARD,ASTROFLORES,12,LIGHT HOUSE,33012LIGHT HOUSE,978,1017.0,0.038348082595870206,,0.038348082595870206,28.529699968904243,-74.88966743344372,-46.35996746453948,33&012&LIGHT HOUSE
2026,33,STANDARD,ASTROFLORES,13,COUNTRY BLUES,33013COUNTRY BLUES,1562,1174.0,-0.33049403747870526,,-0.33049403747870526,28.529699968904243,-74.88966743344372,-46.35996746453948,33&013&COUNTRY BLUES
2026,33,STANDARD,ASTROFLORES,13,LORRAINE,33013LORRAINE,3714,2836.0,-0.30959097320169254,,-0.30959097320169254,28.529699968904243,-74.88966743344372,-46.35996746453948,33&013&LORRAINE
2026,33,STANDARD,ASTROFLORES,13,LUMIA,33013LUMIA,257,409.0,0.37163814180929094,,0.37163814180929094,28.529699968904243,-74.88966743344372,-46.35996746453948,33&013&LUMIA
2026,33,STANDARD,ASTROFLORES,13,VENDELA,33013VENDELA,10524,9764.0,-0.07783695206882425,,-0.07783695206882425,28.529699968904243,-74.88966743344372,-46.35996746453948,33&013&VENDELA
2026,33,STANDARD,ASTROFLORES,14,STARDUST,33014STARDUST,3722,3965.0,0.06128625472887768,,0.06128625472887768,28.529699968904243,-74.88966743344372,-46.35996746453948,33&014&STARDUST
2026,33,STANDARD,ASTROFLORES,15,JOCKER,33015JOCKER,3321,3068.0,-0.08246414602346806,,-0.08246414602346806,28.529699968904243,-74.88966743344372,-46.35996746453948,33&015&JOCKER
2026,33,STANDARD,ASTROFLORES,16,DREAM IN PEACH,33016DREAM IN PEACH,877,595.0,-0.47394957983193275,,-0.47394957983193275,28.529699968904243,-74.88966743344372,-46.35996746453948,33&016&DREAM IN PEACH
2026,33,STANDARD,ASTROFLORES,16,NINA,33016NINA,2728,2444.0,-0.11620294599018004,,-0.11620294599018004,28.529699968904243,-74.88966743344372,-46.35996746453948,33&016&NINA
2026,33,STANDARD,ASTROFLORES,17,FREEDOM,33017FREEDOM,3177,3954.0,0.19650986342943855,,0.19650986342943855,28.529699968904243,-74.88966743344372,-46.35996746453948,33&017&FREEDOM
2026,33,STANDARD,ASTROFLORES,17,GOLDFINCH,33017GOLDFINCH,1967,1770.0,-0.11129943502824859,,-0.11129943502824859,28.529699968904243,-74.88966743344372,-46.35996746453948,33&017&GOLDFINCH
2026,33,STANDARD,ASTROFLORES,18,BRIGHTON,33018BRIGHTON,1384,1359.0,-0.01839587932303164,,-0.01839587932303164,28.529699968904243,-74.88966743344372,-46.35996746453948,33&018&BRIGHTON
2026,33,STANDARD,ASTROFLORES,19,BRIGHTON,33019BRIGHTON,3518,4478.0,0.21438142027690935,,0.21438142027690935,28.529699968904243,-74.88966743344372,-46.35996746453948,33&019&BRIGHTON
2026,33,STANDARD,ASTROFLORES,19,TABATHA,33019TABATHA,1840,2047.0,0.10112359550561797,,0.10112359550561797,28.529699968904243,-74.88966743344372,-46.35996746453948,33&019&TABATHA
2026,33,STANDARD,ASTROFLORES,20,BRIGHTON,33020BRIGHTON,3664,4194.0,0.1263710061993324,,0.1263710061993324,28.529699968904243,-74.88966743344372,-46.35996746453948,33&020&BRIGHTON
2026,33,STANDARD,ASTROFLORES,20,TYCOON,33020TYCOON,902,1047.0,0.1384909264565425,,0.1384909264565425,28.529699968904243,-74.88966743344372,-46.35996746453948,33&020&TYCOON
2026,33,STANDARD,ASTROFLORES,21,SHOW GIRL,33021SHOW GIRL,2377,1207.0,-0.9693454846727423,,-0.9693454846727423,28.529699968904243,-74.88966743344372,-46.35996746453948,33&021&SHOW GIRL
2026,33,STANDARD,ASTROFLORES,22,CORAL REEF,33022CORAL REEF,1033,1538.0,0.3283485045513654,,0.3283485045513654,28.529699968904243,-74.88966743344372,-46.35996746453948,33&022&CORAL REEF
2026,33,STANDARD,ASTROFLORES,23,COTOPAXI,33023COTOPAXI,6346,5754.0,-0.10288494960027807,,-0.10288494960027807,28.529699968904243,-74.88966743344372,-46.35996746453948,33&023&COTOPAXI
2026,33,STANDARD,ASTROFLORES,23,FRUTTETO,33023FRUTTETO,4374,2877.0,-0.5203336809176226,,-0.5203336809176226,28.529699968904243,-74.88966743344372,-46.35996746453948,33&023&FRUTTETO
2026,33,STANDARD,ASTROFLORES,24,COTOPAXI,33024COTOPAXI,3175,2728.0,-0.16385630498533724,,-0.16385630498533724,28.529699968904243,-74.88966743344372,-46.35996746453948,33&024&COTOPAXI
2026,33,STANDARD,ASTROFLORES,24,SWEETNESS,33024SWEETNESS,1131,1390.0,0.18633093525179856,,0.18633093525179856,28.529699968904243,-74.88966743344372,-46.35996746453948,33&024&SWEETNESS
2026,33,STANDARD,ASTROFLORES,24,TYCOON,33024TYCOON,2210,2214.0,0.0018066847335140017,,0.0018066847335140017,28.529699968904243,-74.88966743344372,-46.35996746453948,33&024&TYCOON
2026,33,STANDARD,ASTROFLORES,25,PINK MONDIAL,33025PINK MONDIAL,3251,3948.0,0.17654508611955422,,0.17654508611955422,28.529699968904243,-74.88966743344372,-46.35996746453948,33&025&PINK MONDIAL
2026,33,STANDARD,ASTROFLORES,26,LOLA,33026LOLA,2405,2632.0,0.08624620060790274,,0.08624620060790274,28.529699968904243,-74.88966743344372,-46.35996746453948,33&026&LOLA
2026,33,STANDARD,ASTROFLORES,26,PALOMA,33026PALOMA,3819,3787.0,-0.008449960390810668,,-0.008449960390810668,28.529699968904243,-74.88966743344372,-46.35996746453948,33&026&PALOMA
2026,33,STANDARD,ASTROFLORES,27,SATISFACTION,33027SATISFACTION,2777,2962.0,0.062457798784604994,,0.062457798784604994,28.529699968904243,-74.88966743344372,-46.35996746453948,33&027&SATISFACTION
2026,33,STANDARD,ASTROFLORES,27,TIFFANY,33027TIFFANY,2535,2851.0,0.11083830235005261,,0.11083830235005261,28.529699968904243,-74.88966743344372,-46.35996746453948,33&027&TIFFANY
2026,33,STANDARD,ASTROFLORES,28,COTOPAXI,33028COTOPAXI,3871,3674.0,-0.05362003266194883,,-0.05362003266194883,28.529699968904243,-74.88966743344372,-46.35996746453948,33&028&COTOPAXI
2026,33,STANDARD,ASTROFLORES,28,DEEP PURPLE,33028DEEP PURPLE,4827,6114.0,0.21050049067713444,,0.21050049067713444,28.529699968904243,-74.88966743344372,-46.35996746453948,33&028&DEEP PURPLE
2026,33,STANDARD,ASTROFLORES,29,PINK FLOYD,33029PINK FLOYD,3299,3410.0,0.032551319648093845,,0.032551319648093845,28.529699968904243,-74.88966743344372,-46.35996746453948,33&029&PINK FLOYD
2026,33,STANDARD,ASTROFLORES,30,EXPLORER,33030EXPLORER,1534,1220.0,-0.2573770491803279,,-0.2573770491803279,28.529699968904243,-74.88966743344372,-46.35996746453948,33&030&EXPLORER
2026,33,SPRAY,ASTROFLORES,21,PISTACHIO KISS,33021PISTACHIO KISS,46,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,33&021&PISTACHIO KISS
2026,33,SPRAY,ASTROFLORES,21,PISTACHIO KISS,33021PISTACHIO KISS,46,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,33&021&PISTACHIO KISS
2026,34,SPRAY,ASTROFLORES,2,SOMERSET,34002SOMERSET,8504,8011.0,-0.06154038197478467,,-0.06154038197478467,28.529699968904243,-74.88966743344372,-46.35996746453948,34&002&SOMERSET
2026,34,SPRAY,ASTROFLORES,4,BELLINA,34004BELLINA,1023,1043.0,0.019175455417066157,,0.019175455417066157,28.529699968904243,-74.88966743344372,-46.35996746453948,34&004&BELLINA
2026,34,SPRAY,ASTROFLORES,5,ELBA,34005ELBA,10641,9539.0,-0.11552573645036167,,-0.11552573645036167,28.529699968904243,-74.88966743344372,-46.35996746453948,34&005&ELBA
2026,34,SPRAY,ASTROFLORES,5,HOT BUBBLES,34005HOT BUBBLES,1978,1214.0,-0.6293245469522241,,-0.6293245469522241,28.529699968904243,-74.88966743344372,-46.35996746453948,34&005&HOT BUBBLES
2026,34,SPRAY,ASTROFLORES,5,SUSPIRO,34005SUSPIRO,4756,4120.0,-0.15436893203883495,,-0.15436893203883495,28.529699968904243,-74.88966743344372,-46.35996746453948,34&005&SUSPIRO
2026,34,SPRAY,ASTROFLORES,7,SNOW BUBBLES,34007SNOW BUBBLES,1153,891.0,-0.2940516273849607,,-0.2940516273849607,28.529699968904243,-74.88966743344372,-46.35996746453948,34&007&SNOW BUBBLES
2026,34,SPRAY,ASTROFLORES,9,HOT BUBBLES,34009HOT BUBBLES,13502,12045.0,-0.12096305520963055,,-0.12096305520963055,28.529699968904243,-74.88966743344372,-46.35996746453948,34&009&HOT BUBBLES
2026,34,SPRAY,ASTROFLORES,14,FRUITY BUBBLES,34014FRUITY BUBBLES,2842,2902.0,0.02067539627842867,,0.02067539627842867,28.529699968904243,-74.88966743344372,-46.35996746453948,34&014&FRUITY BUBBLES
2026,34,SPRAY,ASTROFLORES,15,FELLINI,34015FELLINI,5434,5348.0,-0.016080777860882575,,-0.016080777860882575,28.529699968904243,-74.88966743344372,-46.35996746453948,34&015&FELLINI
2026,34,SPRAY,ASTROFLORES,16,GOOD PEACH,34016GOOD PEACH,4016,3096.0,-0.2971576227390181,,-0.2971576227390181,28.529699968904243,-74.88966743344372,-46.35996746453948,34&016&GOOD PEACH
2026,34,SPRAY,ASTROFLORES,16,GOOD YELLOW,34016GOOD YELLOW,3556,2749.0,-0.29356129501636957,,-0.29356129501636957,28.529699968904243,-74.88966743344372,-46.35996746453948,34&016&GOOD YELLOW
2026,34,SPRAY,ASTROFLORES,17,ORANGE STAR,34017ORANGE STAR,875,1010.0,0.13366336633663367,,0.13366336633663367,28.529699968904243,-74.88966743344372,-46.35996746453948,34&017&ORANGE STAR
2026,34,SPRAY,ASTROFLORES,18,COSMO,34018COSMO,4794,4563.0,-0.05062458908612755,,-0.05062458908612755,28.529699968904243,-74.88966743344372,-46.35996746453948,34&018&COSMO
2026,34,SPRAY,ASTROFLORES,18,RUBICON,34018RUBICON,5776,3835.0,-0.5061277705345502,,-0.5061277705345502,28.529699968904243,-74.88966743344372,-46.35996746453948,34&018&RUBICON
2026,34,SPRAY,ASTROFLORES,19,BELLINA,34019BELLINA,1179,1225.0,0.037551020408163265,,0.037551020408163265,28.529699968904243,-74.88966743344372,-46.35996746453948,34&019&BELLINA
2026,34,SPRAY,ASTROFLORES,20,SUMMER DANCE,34020SUMMER DANCE,2775,2600.0,-0.0673076923076923,,-0.0673076923076923,28.529699968904243,-74.88966743344372,-46.35996746453948,34&020&SUMMER DANCE
2026,34,SPRAY,ASTROFLORES,21,ELEGANT ROSEVER,34021ELEGANT ROSEVER,941,530.0,-0.7754716981132076,,-0.7754716981132076,28.529699968904243,-74.88966743344372,-46.35996746453948,34&021&ELEGANT ROSEVER
2026,34,SPRAY,ASTROFLORES,21,FLAME CLUB,34021FLAME CLUB,1807,1630.0,-0.10858895705521472,,-0.10858895705521472,28.529699968904243,-74.88966743344372,-46.35996746453948,34&021&FLAME CLUB
2026,34,SPRAY,ASTROFLORES,21,KELLY,34021KELLY,415,458.0,0.09388646288209607,,0.09388646288209607,28.529699968904243,-74.88966743344372,-46.35996746453948,34&021&KELLY
2026,34,SPRAY,ASTROFLORES,21,LEILA,34021LEILA,2809,2287.0,-0.22824661128115434,,-0.22824661128115434,28.529699968904243,-74.88966743344372,-46.35996746453948,34&021&LEILA
2026,34,SPRAY,ASTROFLORES,21,SNOW BUBBLES,34021SNOW BUBBLES,2299,2311.0,0.005192557334487235,,0.005192557334487235,28.529699968904243,-74.88966743344372,-46.35996746453948,34&021&SNOW BUBBLES
2026,34,SPRAY,ASTROFLORES,22,FRUITY BUBBLES,34022FRUITY BUBBLES,5791,5114.0,-0.13238169730152521,,-0.13238169730152521,28.529699968904243,-74.88966743344372,-46.35996746453948,34&022&FRUITY BUBBLES
2026,34,SPRAY,ASTROFLORES,22,GOOD PEACH,34022GOOD PEACH,2123,1993.0,-0.06522829904666332,,-0.06522829904666332,28.529699968904243,-74.88966743344372,-46.35996746453948,34&022&GOOD PEACH
2026,34,SPRAY,ASTROFLORES,22,MIRABEL,34022MIRABEL,1683,1433.0,-0.17445917655268667,,-0.17445917655268667,28.529699968904243,-74.88966743344372,-46.35996746453948,34&022&MIRABEL
2026,34,SPRAY,ASTROFLORES,26,PURPLE BUBBLY,34026PURPLE BUBBLY,314,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,34&026&PURPLE BUBBLY
2026,34,SPRAY,ASTROFLORES,30,MIRABEL,34030MIRABEL,6231,4115.0,-0.5142162818955043,,-0.5142162818955043,28.529699968904243,-74.88966743344372,-46.35996746453948,34&030&MIRABEL
2026,34,SPRAY,ASTROFLORES,30,SOMERSET,34030SOMERSET,1966,1953.0,-0.006656426011264721,,-0.006656426011264721,28.529699968904243,-74.88966743344372,-46.35996746453948,34&030&SOMERSET
2026,34,SPRAY,ASTROFLORES,31,82989,3403182989,2752,1385.0,-0.9870036101083033,,-0.9870036101083033,28.529699968904243,-74.88966743344372,-46.35996746453948,34&031&82989
2026,34,SPRAY,ASTROFLORES,31,RUBICON,34031RUBICON,2239,1753.0,-0.2772390188248717,,-0.2772390188248717,28.529699968904243,-74.88966743344372,-46.35996746453948,34&031&RUBICON
2026,34,SPRAY,ASTROFLORES,31,SOMERSET,34031SOMERSET,1581,1546.0,-0.022639068564036222,,-0.022639068564036222,28.529699968904243,-74.88966743344372,-46.35996746453948,34&031&SOMERSET
2026,34,SPRAY,ASTROFLORES,31,VELVET BLOSSOMS,34031VELVET BLOSSOMS,923,508.0,-0.8169291338582677,,-0.8169291338582677,28.529699968904243,-74.88966743344372,-46.35996746453948,34&031&VELVET BLOSSOMS
2026,34,SPRAY,ASTROFLORES,32,ELBA,34032ELBA,3313,3244.0,-0.02127003699136868,,-0.02127003699136868,28.529699968904243,-74.88966743344372,-46.35996746453948,34&032&ELBA
2026,34,SPRAY,ASTROFLORES,32,MIRABEL,34032MIRABEL,1814,1486.0,-0.22072678331090176,,-0.22072678331090176,28.529699968904243,-74.88966743344372,-46.35996746453948,34&032&MIRABEL
2026,34,SPRAY,ASTROFLORES,33,CREAMY FOLIES,34033CREAMY FOLIES,1683,1222.0,-0.3772504091653028,,-0.3772504091653028,28.529699968904243,-74.88966743344372,-46.35996746453948,34&033&CREAMY FOLIES
2026,34,SPRAY,ASTROFLORES,33,HOT BUBBLES,34033HOT BUBBLES,3282,2852.0,-0.15077138849929875,,-0.15077138849929875,28.529699968904243,-74.88966743344372,-46.35996746453948,34&033&HOT BUBBLES
2026,34,STANDARD,ASTROFLORES,1,BELIEVE IN PINK,34001BELIEVE IN PINK,990,1061.0,0.06691800188501414,,0.06691800188501414,28.529699968904243,-74.88966743344372,-46.35996746453948,34&001&BELIEVE IN PINK
2026,34,STANDARD,ASTROFLORES,1,EXPLORER,34001EXPLORER,2341,2899.0,0.19248016557433598,,0.19248016557433598,28.529699968904243,-74.88966743344372,-46.35996746453948,34&001&EXPLORER
